ProductId,ProductName,ProductDescription,UnitPrice,StockQuantity,CategoryId,CountryOfOrigin,ProductImageUrl
6394,Dayanıklı Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",26974.83,154,3,Germany,https://picsum.photos/seed/6394/200
6395,Akıllı Elektro Gitar,"Elektro Gitar kategorisinde akıllı kalite sunan, Netherlands menşeli harika bir ürün.",29747.55,905,15,Türkiye,https://picsum.photos/seed/6395/200
6396,Lüks 4K Smart TV,"4K Smart TV kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",27937.39,137,1,Spain,https://picsum.photos/seed/6396/200
6397,Kompakt Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",1966.38,950,6,France,https://picsum.photos/seed/6397/200
6398,Ultra Dijital Kamera,"Dijital Kamera kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",11637.51,56,1,Spain,https://picsum.photos/seed/6398/200
6399,Kompakt Ceket,"Ceket kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",2656.94,96,6,Italy,https://picsum.photos/seed/6399/200
6400,Yüksek Performanslı Terlik,"Terlik kategorisinde yüksek performanslı kalite sunan, Spain menşeli harika bir ürün.",2791.89,509,7,Italy,https://picsum.photos/seed/6400/200
6401,Ultra Kablosuz Mouse,"Kablosuz Mouse kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",46388.17,1000,2,Netherlands,https://picsum.photos/seed/6401/200
6402,Yeni Sezon Çalışma Masası,"Çalışma Masası kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",15011.27,672,5,France,https://picsum.photos/seed/6402/200
6403,Ultra Kedi Kumu,"Kedi Kumu kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",1988.48,530,13,France,https://picsum.photos/seed/6403/200
6404,Ultra Sandalet,"Sandalet kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",1454.64,644,7,Italy,https://picsum.photos/seed/6404/200
6405,Dayanıklı Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",27735.77,363,14,Türkiye,https://picsum.photos/seed/6405/200
6406,Ultra Güneş Kremi,"Güneş Kremi kategorisinde ultra kalite sunan, Germany menşeli harika bir ürün.",1877.78,847,8,Netherlands,https://picsum.photos/seed/6406/200
6407,Akıllı Çay Makinesi,"Çay Makinesi kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",6717.82,606,4,Spain,https://picsum.photos/seed/6407/200
6408,Kompakt Köpek Tasması,"Köpek Tasması kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",530.29,766,13,France,https://picsum.photos/seed/6408/200
6409,Lüks Kışlık Mont,"Kışlık Mont kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",2172.5,174,6,Türkiye,https://picsum.photos/seed/6409/200
6410,Profesyonel Elektro Gitar,"Elektro Gitar kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",672.69,316,15,Italy,https://picsum.photos/seed/6410/200
6411,Premium Deri Bot,"Deri Bot kategorisinde premium kalite sunan, France menşeli harika bir ürün.",4508.15,845,7,Netherlands,https://picsum.photos/seed/6411/200
6412,Premium Jant Kapağı,"Jant Kapağı kategorisinde premium kalite sunan, France menşeli harika bir ürün.",2437.85,831,12,Germany,https://picsum.photos/seed/6412/200
6413,Profesyonel Lambader,"Lambader kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",2116.51,741,5,France,https://picsum.photos/seed/6413/200
6414,Ultra Akıllı Telefon,"Akıllı Telefon kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",47013.44,724,3,Italy,https://picsum.photos/seed/6414/200
6415,Orijinal Deri Bot,"Deri Bot kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",4711.73,24,7,Germany,https://picsum.photos/seed/6415/200
6416,Dayanıklı Kitaplık,"Kitaplık kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",24888.18,472,5,Italy,https://picsum.photos/seed/6416/200
6417,Kompakt Gömlek,"Gömlek kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",2797.52,221,6,France,https://picsum.photos/seed/6417/200
6418,Akıllı Akıllı Telefon,"Akıllı Telefon kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",8077.67,27,3,Italy,https://picsum.photos/seed/6418/200
6419,Dayanıklı Yapboz (Puzzle),"Yapboz (Puzzle) kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",4464.3,195,10,Germany,https://picsum.photos/seed/6419/200
6420,Akıllı Tost Makinesi,"Tost Makinesi kategorisinde akıllı kalite sunan, France menşeli harika bir ürün.",11582.89,405,4,Italy,https://picsum.photos/seed/6420/200
6421,Ultra Parfüm,"Parfüm kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",661.31,701,8,Italy,https://picsum.photos/seed/6421/200
6422,Premium Elektro Gitar,"Elektro Gitar kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",25450.82,224,15,Türkiye,https://picsum.photos/seed/6422/200
6423,Profesyonel Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",3853.79,137,7,Türkiye,https://picsum.photos/seed/6423/200
6424,Ergonomik Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",2905.23,729,14,France,https://picsum.photos/seed/6424/200
6425,Ergonomik Akıllı Saat,"Akıllı Saat kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",31652.58,242,1,France,https://picsum.photos/seed/6425/200
6426,Dayanıklı Kablosuz Mouse,"Kablosuz Mouse kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",17881.33,262,2,Türkiye,https://picsum.photos/seed/6426/200
6427,Lüks Lambader,"Lambader kategorisinde lüks kalite sunan, Türkiye menşeli harika bir ürün.",20853.79,368,5,Italy,https://picsum.photos/seed/6427/200
6428,Kompakt Lambader,"Lambader kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",16894.62,521,5,Germany,https://picsum.photos/seed/6428/200
6429,Yüksek Performanslı Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde yüksek performanslı kalite sunan, France menşeli harika bir ürün.",1925.96,918,12,Italy,https://picsum.photos/seed/6429/200
6430,Akıllı Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde akıllı kalite sunan, Netherlands menşeli harika bir ürün.",1226.42,788,13,Spain,https://picsum.photos/seed/6430/200
6431,Ultra Yoga Matı,"Yoga Matı kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",3456.93,933,9,Türkiye,https://picsum.photos/seed/6431/200
6432,Ergonomik Robot Süpürge,"Robot Süpürge kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",3422.73,388,4,Italy,https://picsum.photos/seed/6432/200
6433,Premium Araç İçi Kamera,"Araç İçi Kamera kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",1244.8,310,12,France,https://picsum.photos/seed/6433/200
6434,Profesyonel Robot Süpürge,"Robot Süpürge kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",1082.0,174,4,Italy,https://picsum.photos/seed/6434/200
6435,Ergonomik Deri Saat,"Deri Saat kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",21345.85,24,14,Germany,https://picsum.photos/seed/6435/200
6436,Yüksek Performanslı Defter,"Defter kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",192.02,246,11,Germany,https://picsum.photos/seed/6436/200
6437,Yeni Sezon Boyama Seti,"Boyama Seti kategorisinde yeni sezon kalite sunan, Türkiye menşeli harika bir ürün.",270.79,567,11,Germany,https://picsum.photos/seed/6437/200
6438,Orijinal Yoga Matı,"Yoga Matı kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",8037.77,862,9,Germany,https://picsum.photos/seed/6438/200
6439,Lüks Ekran Koruyucu,"Ekran Koruyucu kategorisinde lüks kalite sunan, Italy menşeli harika bir ürün.",1335.09,729,3,Italy,https://picsum.photos/seed/6439/200
6440,Kompakt Akvaryum Motoru,"Akvaryum Motoru kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",1284.69,96,13,Spain,https://picsum.photos/seed/6440/200
6441,Ergonomik Eğitici Oyun Seti,"Eğitici Oyun Seti kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",188.45,220,10,Spain,https://picsum.photos/seed/6441/200
6442,Yüksek Performanslı Kuş Kafesi,"Kuş Kafesi kategorisinde yüksek performanslı kalite sunan, Türkiye menşeli harika bir ürün.",1925.48,892,13,Italy,https://picsum.photos/seed/6442/200
6443,Ergonomik Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde ergonomik kalite sunan, France menşeli harika bir ürün.",4314.38,332,10,France,https://picsum.photos/seed/6443/200
6444,Dayanıklı Ses Sistemi,"Ses Sistemi kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",32383.28,889,1,Germany,https://picsum.photos/seed/6444/200
6445,Premium Deri Bot,"Deri Bot kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",558.88,246,7,Germany,https://picsum.photos/seed/6445/200
6446,Ultra Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde ultra kalite sunan, France menşeli harika bir ürün.",1783.98,826,13,Germany,https://picsum.photos/seed/6446/200
6447,Ultra Piyano,"Piyano kategorisinde ultra kalite sunan, Germany menşeli harika bir ürün.",23512.83,185,15,Spain,https://picsum.photos/seed/6447/200
6448,Akıllı Bisiklet,"Bisiklet kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",6804.82,950,9,Spain,https://picsum.photos/seed/6448/200
6449,Yüksek Performanslı Oto Paspas,"Oto Paspas kategorisinde yüksek performanslı kalite sunan, Netherlands menşeli harika bir ürün.",3649.65,86,12,Germany,https://picsum.photos/seed/6449/200
6450,Premium Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",1178.78,892,12,Spain,https://picsum.photos/seed/6450/200
6451,Yeni Sezon Lego Seti,"Lego Seti kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",287.24,657,10,Türkiye,https://picsum.photos/seed/6451/200
6452,Ultra Roman Kitabı,"Roman Kitabı kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",375.44,480,11,France,https://picsum.photos/seed/6452/200
6453,Kompakt Dolma Kalem,"Dolma Kalem kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",111.1,624,11,Türkiye,https://picsum.photos/seed/6453/200
6454,Dayanıklı Dolma Kalem,"Dolma Kalem kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",290.25,798,11,Italy,https://picsum.photos/seed/6454/200
6455,Dayanıklı Akvaryum Motoru,"Akvaryum Motoru kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",382.0,105,13,Türkiye,https://picsum.photos/seed/6455/200
6456,Akıllı Oyun Laptopu,"Oyun Laptopu kategorisinde akıllı kalite sunan, France menşeli harika bir ürün.",31777.02,858,2,France,https://picsum.photos/seed/6456/200
6457,Profesyonel Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",3463.17,750,12,France,https://picsum.photos/seed/6457/200
6458,Ultra Akvaryum Motoru,"Akvaryum Motoru kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",579.22,708,13,France,https://picsum.photos/seed/6458/200
6459,Kompakt Dolma Kalem,"Dolma Kalem kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",382.7,317,11,Netherlands,https://picsum.photos/seed/6459/200
6460,Akıllı Köşe Koltuk,"Köşe Koltuk kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",23202.92,900,5,France,https://picsum.photos/seed/6460/200
6461,Premium Motor Yağı,"Motor Yağı kategorisinde premium kalite sunan, France menşeli harika bir ürün.",2008.19,655,12,Türkiye,https://picsum.photos/seed/6461/200
6462,Kompakt Telefon Kılıfı,"Telefon Kılıfı kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",46190.35,137,3,Türkiye,https://picsum.photos/seed/6462/200
6463,Ultra Bisiklet,"Bisiklet kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",5991.28,35,9,Italy,https://picsum.photos/seed/6463/200
6464,Ultra Günlük Sneaker,"Günlük Sneaker kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",1005.02,255,7,Türkiye,https://picsum.photos/seed/6464/200
6465,Lüks Kitaplık,"Kitaplık kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",14460.16,821,5,Spain,https://picsum.photos/seed/6465/200
6466,Profesyonel Akıllı Telefon,"Akıllı Telefon kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",555.82,667,3,Italy,https://picsum.photos/seed/6466/200
6467,Lüks 4K Smart TV,"4K Smart TV kategorisinde lüks kalite sunan, Italy menşeli harika bir ürün.",18727.75,121,1,Germany,https://picsum.photos/seed/6467/200
6468,Orijinal Elbise,"Elbise kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",491.48,843,6,Spain,https://picsum.photos/seed/6468/200
6469,Lüks Ütü,"Ütü kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",4229.97,181,4,Netherlands,https://picsum.photos/seed/6469/200
6470,Kompakt Makyaj Seti,"Makyaj Seti kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",517.86,71,8,France,https://picsum.photos/seed/6470/200
6471,Kompakt Tenis Raketi,"Tenis Raketi kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",342.74,787,9,Netherlands,https://picsum.photos/seed/6471/200
6472,Yüksek Performanslı USB Bellek,"USB Bellek kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",53355.48,584,2,Netherlands,https://picsum.photos/seed/6472/200
6473,Dayanıklı Kışlık Mont,"Kışlık Mont kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",1654.89,591,6,Netherlands,https://picsum.photos/seed/6473/200
6474,Kompakt Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",2697.09,60,10,Netherlands,https://picsum.photos/seed/6474/200
6475,Ergonomik Gardırop,"Gardırop kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",4666.13,632,5,Germany,https://picsum.photos/seed/6475/200
6476,Yeni Sezon Keman,"Keman kategorisinde yeni sezon kalite sunan, Italy menşeli harika bir ürün.",14970.65,554,15,Spain,https://picsum.photos/seed/6476/200
6477,Profesyonel Boyama Seti,"Boyama Seti kategorisinde profesyonel kalite sunan, France menşeli harika bir ürün.",143.74,285,11,Türkiye,https://picsum.photos/seed/6477/200
6478,Akıllı Sweatshirt,"Sweatshirt kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",1723.36,181,6,Germany,https://picsum.photos/seed/6478/200
6479,Orijinal Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",1880.4,653,7,Italy,https://picsum.photos/seed/6479/200
6480,Ergonomik Kedi Maması,"Kedi Maması kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",951.86,915,13,Spain,https://picsum.photos/seed/6480/200
6481,Premium Saç Serumu,"Saç Serumu kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",1528.03,686,8,Netherlands,https://picsum.photos/seed/6481/200
6482,Orijinal Ukulele,"Ukulele kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",12453.82,144,15,Türkiye,https://picsum.photos/seed/6482/200
6483,Orijinal Akıllı Bileklik,"Akıllı Bileklik kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",28920.78,66,14,Italy,https://picsum.photos/seed/6483/200
6484,Profesyonel Günlük Sneaker,"Günlük Sneaker kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",2970.22,737,7,Italy,https://picsum.photos/seed/6484/200
6485,Ekonomik Ofis Sandalyesi,"Ofis Sandalyesi kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",18347.64,776,5,Netherlands,https://picsum.photos/seed/6485/200
6486,Kompakt Akıllı Saat,"Akıllı Saat kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",30147.89,971,1,Germany,https://picsum.photos/seed/6486/200
6487,Premium Akülü Araba,"Akülü Araba kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",3315.84,902,10,Türkiye,https://picsum.photos/seed/6487/200
6488,Profesyonel Oyun Laptopu,"Oyun Laptopu kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",14505.23,436,2,Spain,https://picsum.photos/seed/6488/200
6489,Dayanıklı Futbol Topu,"Futbol Topu kategorisinde dayanıklı kalite sunan, Netherlands menşeli harika bir ürün.",9131.54,590,9,Netherlands,https://picsum.photos/seed/6489/200
6490,Profesyonel Defter,"Defter kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",128.75,434,11,Türkiye,https://picsum.photos/seed/6490/200
6491,Ergonomik Araç İçi Kamera,"Araç İçi Kamera kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",1790.65,63,12,Germany,https://picsum.photos/seed/6491/200
6492,Ultra Dijital Kamera,"Dijital Kamera kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",32625.15,836,1,Spain,https://picsum.photos/seed/6492/200
6493,Orijinal Kablosuz Mouse,"Kablosuz Mouse kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",25274.83,146,2,France,https://picsum.photos/seed/6493/200
6494,Ultra Ekran Koruyucu,"Ekran Koruyucu kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",39680.58,335,3,France,https://picsum.photos/seed/6494/200
6495,Lüks Sandalet,"Sandalet kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",572.23,258,7,Türkiye,https://picsum.photos/seed/6495/200
6496,Kompakt Elektro Gitar,"Elektro Gitar kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",15573.28,175,15,Germany,https://picsum.photos/seed/6496/200
6497,Orijinal 4K Smart TV,"4K Smart TV kategorisinde orijinal kalite sunan, Netherlands menşeli harika bir ürün.",38902.23,57,1,France,https://picsum.photos/seed/6497/200
